"January 5, 2024",Rated 1 stars out of five stars,"Ridiculous that we can only create albums with an account + sync. Without an account it is a list of system folders with photos. No search, no albums, no grouping or organization feature of any sort, no facial recognition, no features, no nothing. I just wanted to group my photos in albums to download to an HD on the future without using up my Google Drive storage space."
"January 5, 2024",Rated 2 stars out of five stars,"I use an SD card to store pics with various folders. This new version however won't allow any new pics to be moved to these folders. And if you make a new folder using the app, and then transfer your pics from an existing folder, a lot of the pics are now out of sync. It seems to change the date the pics were originally taken. Never had any of these issues before the update"
"January 5, 2024",Rated 1 stars out of five stars,This problem with captions keeps getting worse. I just put a caption on 9-photos of which only three actually appeared. Sometimes I've had to repeat the caption three times before it would stay. How many times do I have to repeat myself about this problem before Google will fix it? 03/13/24 I just added captions to 40 photos of which 16 disappeared. When are you going to fix this Google???
"January 5, 2024",Rated 4 stars out of five stars,Edit; not a fan of the recent updates and how they've moved around the buttons and changed the layout. It looks a bit clunky and I find myself tapping where things used to be. It's a bit annoying. Also I'm not a fan of these annoying forced app updates. Nobody wants an app to take up MORE space on their phone! There is NO REASON why I needed or wanted to update this app.
"January 5, 2024",Rated 2 stars out of five stars,"Frustrated beyond words by Notifications for ""suggested albums"". WHY?! I've turned off ever option I can find and I still get these annoying notices. Ever since I switched between a Samsung phone to Pixel back to Samsung I have lost photos, lost albums, have had issues with Google photos to the point where I'm ready to uninstall! Get your $π!t together Google!"
"January 5, 2024",Rated 5 stars out of five stars,"Love it ,when they put together photos for video memories. I've ordered photo books too ,you can get hardback or regular . I'm not sure if they offer a disk. That's something I'd love to get .I have to many photos to keep on my phone, putting them on a disk would allow the whole family enjoy them on our big screen tv 😍🤩,and allow me not to have to pay for extra space. Anyone thinking about ordering from Google photos,can be assured that it's quality photos and it's fairly priced too. ENJOY"
"January 5, 2024",Rated 2 stars out of five stars,Lots of dupes. I think when I got a new phone it started uploading the same photos like thousands. All same name. Should be a cleanup to remove the dupes without manually having to. Also allow easy transfer from photos videos to upload to YouTube so we can offload some space. It is super difficult to do this now from drive. Like you have to use a computer and download the file local to upload. Terrible experience.
"January 5, 2024",Rated 1 stars out of five stars,"This app is awful. It keeps auto backing up my photos when it's set to not do that, and it always keeps auto uploading them even though I click don't. Today google alerted me that my plan was at 16gb/15gb because of that just randomly. Earlier today that was sitting closer to 2gb used. When I went to clear out all the photos I DIDNT want auto backed up, it deleted them off my device. So I can't even save photos to my device? Apparently I need to pay to keep photos on my device."
"January 5, 2024",Rated 1 stars out of five stars,"Does most things well, but to not allow you to simply mirror flip an image is asinine. Most selfies are taken backward, so it would be very handy to correct the image. Every other phone I have had included options to flip images vetically or horizontally, and for all the things Google does really well, this is an embarrasing and frustrating omission."
"January 5, 2024",Rated 1 stars out of five stars,"This app just keeps getting more annoying. I really wish there was a way to roll back to 2019 version. Really frustrating to have ads for a product I pay for constantly presented. Google's response doesn't correspond to any of my issues Redesign is terrible, ads front and center, no way to disable highlights which I don't care about, or the location sucking maps features. Also apparently Google didn't even read the review"
"January 5, 2024",Rated 1 stars out of five stars,"Edit: if I could I would take away the one star because of then ""bot"" feedback. I don't have issues adding photos or achieving them later on. I have a problem that when I'm adding multiple pictures to an album I have to re-sekect then again just to archive. There is not a single ""button"". No option to add photos to a folder and in the same time to archive them. It's primitive and has only very basic options. I'm wondering how productively people can use it to manage their collection of photos."
"January 5, 2024",Rated 2 stars out of five stars,"Whatever's happened in the most recent update has knackered the ability to add text to images in the editing features. I can get the words on the image but controlling the location and sizing has become a pain. Assuming this is investigated and fixed, it would be nice to see the text autofill the box size fully rather than just on height. Otherwise it's a decent photo storage app and I'm quite happy using it."
"January 5, 2024",Rated 4 stars out of five stars,"Mostly good, but I have 2 main issues. Navigation to albums is made more difficult that it needs to be; or should be. Instead of a single press to get to an album menu (navigable from the bottom bar) this app desires that you should navigate to library, and then select on all albums if the album you seek isn't within the first handful of options. Not good. The app also keeps begging me to ""backup my photos to drive"", despite having selected no. Remember my choice, and stop trying to steal data"
"January 5, 2024",Rated 4 stars out of five stars,"I really wish there was a way to redownload backed up photos and videos in bulk. There are many gallery-cleaning apps that allow you to go through your camera roll and swipe to delete/keep items, which is something I really need because I'm running out of storage, but they can only access local files and the majority of my images are stored in the cloud instead of my device. Alternatively, if the app had a built-in sorting feature. Except for that, it's great!"
"January 5, 2024",Rated 2 stars out of five stars,"The app is useful, generally, but it does regularly get stuck and doesn't back items up. You will initiate the process and it will just sit there loading in your task bar. This week I restarted my phone 3x and did a full shutdown 2x hoping it would fix the issue. I also cleared the cache. Finally deleted the app and downloading again to hopefully be able to back up my photos and save space on my phone."
"January 5, 2024",Rated 1 stars out of five stars,"The worst photo app ever created. I've created a separate folder for photos that I want to upload. And what ? App doesn't see this folder when I open 'photos on device'. No clearing cache or restart helps. So I've picked all the photos and selected ' upload to Google photos'. Where are these photos now ???? In the Photos tab, everything is mixed up! Uploaded photos and photos only on my device are shown. And not is the correct order. This app is an embarrassment."
"January 5, 2024",Rated 1 stars out of five stars,Not anymore worthy app to store photos and videos because these are deleting automatically and we cannot get them back. Very poor 😏😏 also not showing all the photos and videos available in the mobile gallery. We have to go to gallery then we can store them. Not trustworthy anymore in my view because I don't understand that why they delete all photos and videos.
"January 5, 2024",Rated 1 stars out of five stars,"***F/u: when I move photos, I cannot remove photos from the camera in the library (vs. photo tabs) tab at the bottom of the page. The pic will go where it should, but leave a non-copied photo in its place (can't get rid of it).*** (original) When I move my photos to folders, they auto copy. I can archive, send to folders multiple times & a copy is STILL in the camera. I've uninstalled/re-installed & it still does it!!"
"January 5, 2024",Rated 3 stars out of five stars,"If you turn back up on, it says your Camera folder is backed up by default. In fact it backs up the whole DCIM folder, not just DCIM/Camera, as you would expect. Lots of app use DCIM folder, so the pictures from those apps are automatically backed up and it can't be changed. Please, allow to choose folders for back up inside DCIM separately."
"January 5, 2024",Rated 1 stars out of five stars,"This app is GARBAGE. I have been trying for over an hour to simply post a video from a shared Photos folder to upload to facebook. What displays in photos app is not what's displayed when trying to upload. I've downloaded several times, it's not in the download folder. I've tried moving to other folders, i've tried renaming. Cant. I've downloaded a file mgr app to try to move it. CANT POST A 3SEC VIDEO WHAT IS THIS 1994?"
"January 5, 2024",Rated 4 stars out of five stars,"Generally a good app to edit and organize your photos. Would have given it five stars, if it wasn't for the occasional freeze/crash every now and then. Observed this behavior acrose at least three different phones (pixel 4, 5 and 8 pro). On the plus side it's completely ad-free and there's only a single version that includes all the features, although some of the more advanced stuff seems to be available only on the latest Google Pixel phones for a while (eg magic eraser)."
"January 5, 2024",Rated 2 stars out of five stars,"When it works, it's great! However, most of the time I'm unable to save any edits. The app is responsive, not frozen -- I can keep making edits. But tapping ""save a copy"" or even ""cancel"" do nothing! It used to sometimes work if I force quit the app and then reopen, but that no longer helps. I have a Pixel 7 which I've owned less than a year, and I've pretty much had to give up on editing photos in the Photos app. If anything, it's gotten worse with subsequent updates."
"January 5, 2024",Rated 2 stars out of five stars,"Highlight videos sound is out of sync. Leaving a review of this app seems to be the only way to get in touch with Google about bugs so here we go. I love the option to make a highlight video out of my pics and vids, and it is quite easy to do. However, when publishing the video to my library the sounds always become out of sync. When I go back in and edit the highlight video the sound is fine again, but then after publishing the sound becomes more and more out of sync throughout the video."
"January 5, 2024",Rated 1 stars out of five stars,"Infuriating to use. Does not let you see the filename. Does not let you change how it names the file. File name does not match any other app. It has the ability to edit video..... As in it only has the ability to crop the resolution of the video, not the length. Can you even imagine putting that out there and not including the most basic of tools. But you can add a sepia filter very important. You can expect, like every Google app, it will be replaced as soon as you figure it out."
"January 5, 2024",Rated 2 stars out of five stars,"1. Why don't you put search button at the top of the screen, like all other Google apps?.Why make an exception. It's counter intuitive. 2. Sort the album. It's difficult to choose if you have a lot of albums. 3. Let people know which picture goes into what album. This info is available in browser, not in the app. Please add a simple photo organizer feature, i.e. to move the physical files in one album to other folder. This will help a lot for backup. Thanks 🙏 ..."
"January 5, 2024",Rated 4 stars out of five stars,"the app is really great. it has been a huge help in maximizing my storage space as i have thousands of photos saved as memories. one thing i would like to suggest is for the albums to retain once it's backed up. i always sort out my photos into albums but once it's uploaded, it wouldn't be the same and i have a hard time finding the photos. all in all, the app is good but i really hope for those improvements."
"January 5, 2024",Rated 3 stars out of five stars,"When photos are backed-up from the device's storage, the albums are distorted and are never there in Google Photos. I think it should create albums with the same title as in the device's storage, and then back-up. One more thing. When you share an album with other Google Photos users, i.e. family, you cannot turn off the function of downloading. So, they can view the album, and also download to their device."
"January 5, 2024",Rated 1 stars out of five stars,"Works fine for the most part, until you try using the new enhanced features on a Pixel 8 Pro. One major bug I've encountered that hard-locks the Google photos app, is using the Audio eraser feature on a Video Boosted video. Clicking ""save a copy"" after the edits locks the app up, and requires a phone restart if you want to use the app again. Keep trying guys, you're almost there."
"January 5, 2024",Rated 4 stars out of five stars,"It has no editing features for videos. Please provide some basic features like to adding music,theme, effects,etc available direct with one tap of edit icon.(Edit: Google updated photos by adding music and effect options, Thanks however they also need to be improved),Also Object extraction is a part of every other smartphone UI,it's just missing on a smartphone powered by Google AI.Such basic features should also be available on pixel. Thank you."
"January 5, 2024",Rated 2 stars out of five stars,"Takes away control. ""Features"" are forced on you even when you expressly turn them off. With back up turned off it'll still back up photos if you move them to an album. Albums are a painful experience in and of themselves. The UI is a mess, not intuitive in the slightest. Going into the cloud to examine and organize is extremely slow even on fast home internet or 5G. Adding features is fine just stop anticipating what I want and let me control my own device and photos, stop controlling me."
"January 5, 2024",Rated 4 stars out of five stars,"Still unintuitive. The concept of folders doesn't exist in their cloud storage. For example, if you choose to free your device space, all your folder organization is gone. Another example is the difficulty to simply unsync a file, you can't unless you follow a many-steps tutorial from the internet. Update: the response just proves what I said."
"January 5, 2024",Rated 1 stars out of five stars,"Auto HDR is now a feature when viewing pictures in this app with the latest Android and Samsung operating systems. There appears to be no way to turn this off. In the last version this did not occur. It is VERY distracting to see the colors and brightness of a photo completely change while looking through your pictures, and never for the better. Please allow us to turn this feature off."
"January 5, 2024",Rated 1 stars out of five stars,"Absolutely something went crazy, when uploading a video and clicking save. I notice something that when I upload a video, there's always a message that said ""Something went wrong Please try again"" and it starts to make me feel really terrible idea's , and those message always showed up when uploading video (Except Image) so this issue is pretty bad. I would need a fix for this."
"January 5, 2024",Rated 2 stars out of five stars,"Your able to use pic's for sharing links. It helps you for starting chats. You're able to add people to see, comment,copy,share and add their pic's. Make sure you trust the people. Use pic's in google maps and other apps as well. The pic's could be better some don't look right. The faces are blurry. Deleting duplicates and managing pic's could be easier. I've had this app for years but needs a few adjustments. The app is free and without ads so that's amazing to me."
"January 5, 2024",Rated 2 stars out of five stars,"Does display a list of photos and will back them up. If you've used Apple photos this is a bit like that but without any attention to detail or polish. Hopefully Google will hire some engineers who can sort out the native apps, because they are largely garbage at the moment. Crashes often, every edit creates new photos/videos, saving seems very slow (do it in the background?!). Just needs a tiny bit of focus on user experience. 🙏"
"January 5, 2024",Rated 1 stars out of five stars,"I have always had sync and backup turned off. This app allows you to turn backup off but will invasively pester you to turn it on at regular intervals. There is no way to turn off these ""reminders"". Why Google feels they should do this is—even after I have explicitly chosen this setting—is beyond me. I remember when the computer software field was all about letting people choose how they wanted things to work. Now the tech companies tell you how to do things, and pretty much force it upon you."
"January 5, 2024",Rated 2 stars out of five stars,"It is a fairly good program but there are a couple of things that really bugs me: - it keeps backing up my screenshots even though I have nothing ticked in the backup settings = just the camera roll should be backed up - looking at my photos in Google photos on my phone, I can't delete a picture from Google photos, without also deleting it from my device. - face recognition, it is not possible to tell the app that that this is person A not B. Edit- suggested solutions are not within the app :/"
"January 5, 2024",Rated 3 stars out of five stars,"It's a great app, there's still room to improve though. The facial recognition is patchy - I get that it would confuse family members, but it's quite complicated to select the different face groups and merge/remove them or group the names. Easier in the web version. Would also be useful if the device folders could be deleted when you clear up space. + needs better integration with Google files. EDIT - thanks for feedback, that was responding to an old review that's no longer relevant."
"January 5, 2024",Rated 1 stars out of five stars,"When I moved my photos to Archive, it deleted all of my folders that helped organize the Messages, Camera, Screenshots, and Videos. It says that I have a total of 2 photos when I have over 100. When I try to delete some photos, in les than 30 minutes they will appear again. When my storage space was full, I pressed the free up space button in utilities and it deleted the rest of my photos. Please fix this. Overall I hate this app. But it is the only app I have to store photos, videos, ect."
"January 5, 2024",Rated 5 stars out of five stars,"It's a very good app. I mean, it's one of the best photo app ever. With recent updates. But Concerning the case of picture EDITING,we the users would prefer the previous format. I mean with the LIGHT, COLOR, & POP options.i would say It was better than this recent update because the user could manually adjust his\her photo to his\her taste unlike the latest update which only has the option to ENHANCE an image. Thanks for understanding.. I raise my case.. 🙌"
"January 5, 2024",Rated 3 stars out of five stars,"It's unbelivable that you needed to ask about the issues with the locked folder as the problems has been reported tons of times on various support channels. Now a cloud backup option has finally been added. I still think an mechanism for non-cloud transfer are needed, but at least it's (practically) possible to get the photos from the device now. It's not possible to move photos to locked folder from within an album..."
"January 5, 2024",Rated 1 stars out of five stars,If Google photos is full you get no warnings that the storage is full and it will cause glitches on your entire phone and all the apps that you use. Google photos storage causes massive problems. It doesn't recognize if you are hooked up to something like Microsoft OneDrive and doesn't delete photos after they've been uploaded to OneDrive so you have to go in there manually and delete them. It causes your entire phone to glitch because of storage space & counts deleted photos in trash as storage
"January 5, 2024",Rated 1 stars out of five stars,It's terrible so many things very very hard to use and get organized and I am a skilled user. A photo manager should be the most easy app to use. Just make the app simple and straight forward. It's next to impossible to manage your photos best to just leave them like it's set up by default as soon as you start doing folders & Albums you risk the chance of deleting photos and it will just become an unorganized mess with multiple photos in the timeline and albums. I wish I could just delete.
"January 5, 2024",Rated 1 stars out of five stars,"Really disruptive when in low connectivity areas. Eats all data to backup photos, excessive effort required to stop backup, no ability to pause. Designed by unthoughtful children. Update: you reply with a link I cannot follow or copy to clipboard... are you joking 🤣 Now the design choice feels downright malicious. Ability to backup photos without videos gone. Price of Google storage has effectively risen for the past 10 years, good business. Bad for customers. woohoo monopoly!"
"January 5, 2024",Rated 1 stars out of five stars,Great app for storing and viewing photos by names or location or other smart searches. Update: the photos upload is always 3 months behind. I can't even switch to a new phone as 3 months' worth of photos are not yet in the cloud. So much for a paid premium service! Downgraded to 1-star. Response to Google's resonse: I've tried all your suggestions and nothing worked. None of the so-called experts solved any of my issues.
"January 5, 2024",Rated 2 stars out of five stars,"An okay app but deliberately uses underhanded tactics to push unwanted features. Best example is the backup feature. Turning off automatic backup means receiving reminders to backup regularly. If you decline the backup a second screen pops up repeating the offer; accidentally hitting the wrong button commences the backup with no way to cancel. To undo the action one must log on with a computer and delete items individually (no ""select all"" present). Sketchy practices from a sketchy company."
"January 5, 2024",Rated 1 stars out of five stars,"Really annoying app, first, what dictates a photo being in the ""Photos' section and not the Library? Feels random and I don't feel in control of it. Second, when I turn off backup I did it because I wanted to, why keep asking to turn it on? Then when I say I don't want to back up, it then prompts again to back up manually with a load of images pre-selected, I'm pretty sure I said no?! Nowwhere in settings to stop this. Pretty infuriating."
"January 5, 2024",Rated 5 stars out of five stars,The best photo app! The fast and accurate search facility is superb and can cope with my many thousands of photos. Editing and enhancement is good too. A better way of managing albums would be useful. I have far too many albums to scroll through and could do with a away of quickly sorting and summarising them. Hard to add a photo to an album when you have hundreds of albums to scroll through. A quick album search at this stage would be handy.
"January 5, 2024",Rated 1 stars out of five stars,I was really disappointed when I found out tagging is not allowed. This feature is really basic and all other apps have that. We have a lot of images and we need to find them fast. That's what tagging is for. Not a lot of time is spent on making the app. It's just made for money. :( Update: you cannot even email any photos by tapping share. It's getting worse. Update: you can't even copy a photo easily on this app. Very unorganized! Getting worse! It deletes your photos without permission. 😭
"January 5, 2024",Rated 2 stars out of five stars,"Buggy and intrusive. If you only want some photos backed up, forget about it. Even with cloud backups disabled, Photos will still crawl through every folder on your phone to find photos, then back them up to the cloud without your permission. There is no way to disable this. For Google Home devices, photo frame capabilities are very problematic. Albums will refuse to update when more photos are added. Newer albums won't even show up as selectable."
"January 5, 2024",Rated 3 stars out of five stars,"The app is ok, but the search capabilities are very limited, coming from Google. Advanced users should be able to create more capable searches, such as finding pictures taken by camera X or Y, or finding pictures that are in the intersection of 2 albums, or searching the difference between albums, finding pictures that count towards your quota vs not, filter by backup quality... These are a handful of examples that I've needed in the past"
"January 5, 2024",Rated 2 stars out of five stars,"I had initially rated the app 5/5 in 2021 when all I did was view photos quickly. Now even with a premium membership for storage, the features I have access to is very very limited. The edit functionality takes ages to download the video and render it. The inshot Integration is an epic fail. I feel like I'm not using a tested product. I'm a PM myself and these are basics before a release! Please don't make features available only on paid services and not try the user journey yourself once."
"January 5, 2024",Rated 2 stars out of five stars,"FFS - please just give us an option where we can indicate that photos are being backed up, just not by Google, so this PoS app stops annoying me with pestering me to switch on backups! It's a photo gallery app, not a hotline to upsell me shite that I don't want. p.s. thanks for the bot response that failed to understand the issue entirely."
"January 5, 2024",Rated 5 stars out of five stars,"I love the organizational aspects and memory reminder function of this app! Most of all, I love that no matter what, with this app, I know anywhere any device I will be able to access my photographs. None of my photos will be missing, out of order or damaged in any way so that I can't open them again. That is key to my peace of mind regarding my personal memories! I am also an award winning international photographer. I take thousands of pictures every year. Storage space matters! I love you!"
"January 5, 2024",Rated 1 stars out of five stars,"No longer syncing, I use to love Google photos now I hate it. For the past few months I've been struggling to get my phone to sync. It' a basic function of the app to automatically upload and store your photos securely in the cloud. It just doesn't happen anymore. I've read everything all over the internet to try get my backup working again eventually it started working when I disabled my face grouping which is really sad because it took me years to set all of that up and now it's gone for good."
"January 5, 2024",Rated 1 stars out of five stars,"Painfully appalling to use. Maybe it's just me, but I don't want to delete a photo off of my phone but I do want to delete that picture off of the storage, yes I turned the sync off. Its just a horrible app to use. Endlessly convoluted and slow. Edit: In typical Google short sighted ness I have been given a link to see how to use the app better, but it is not a click able link. Doh."
"January 5, 2024",Rated 2 stars out of five stars,"Missing simple tools that would really help organizing. If I select a bunch of images to add to an album that I want to then archive, there's no way to either ""select all"" or ""archive"" from within the album. But if I go back to the main photo list where I can select ""archive"", everything I had just selected must now he re-selected, again. This is horribly cumbersome if you're trying to clean up a lot of photos. The app also isn't currently maintaining my device folders. Hoping that's user error."
"January 5, 2024",Rated 1 stars out of five stars,"App suggests - at #1 position for sharing a photo with - someoneI do not know. After some research, I found out that I have exchanged one email with her back in 2013. not a contact, not in my Wi-Fi. CREEPY! Looked her up and we both may be living in the same city. As such, it's conceivable that she is close by, but that and the fact we exchanged one email 11 years ago, is not enough. Apps built in feedback tool cannot be accessed from relevant view. official support emai listed is dead."
"January 5, 2024",Rated 1 stars out of five stars,"Absolute garbage, takes forever to load photos doesn't properly display folders, doesn't allow for a streamline view, instead you have to scroll forever because some garbage feature that clusters by date which you cannot seem to change in settings. I cannot believe this is the default gallery for this damn phone. Absolutely horrendous app, constantly prompting you to pay for more storage when what it offers at a baseline is God awful. Would not recommend, would never recommend."
"January 5, 2024",Rated 5 stars out of five stars,"I love this app gives me the tools relive those memories. As if it just happen yesterday. My suggestion is to gather all the picture you wish to put together. So,You don't have to scroll around trim snd delete. You can always strimlined this manually. The app will sort your pictures automatically strickly use as for preview. You can always trim,replace and add your pictures as your personal preference when create it."
"January 5, 2024",Rated 1 stars out of five stars,"This app sucks. I hate it. Theoretically you can see all the pictures on your device but, in practicality it mixes them up in a bunch of folders so you can't find them, why not at least have 1 option t just look at all the pictures. No, it wants to sort it all poorly without telling me, and today, it doesn't let me even look at pictures, only select them for sharing, I just want to see the text on a photo I took, not send it to my mother in law."
"January 5, 2024",Rated 1 stars out of five stars,"I have Google One subscription. When I open my photo from the Google photo and choose magic eraser, it will give a loading page for about 3 seconds, and then the app is closed. This is disappointing, as the core feature that I want to try after purchasing the Google One subscription is the magic eraser feature from the Google Photo. Please fix it."
"January 5, 2024",Rated 2 stars out of five stars,"Can't believe you guys got rid of one of the most useful features of the app - the map. It was super easy to find a photo if you knew where it was taken, by looking at the map and picking it out from the location. Not surprising though, Google always kills off the most useful features. It's like you get pleasure from it. You guys were cool when you had the ""Don't Be Evil"" motto."
"January 5, 2024",Rated 1 stars out of five stars,"Getting really tired of my photos backing up and deleting from my device despite me telling it not to. Half tempted to delete the app. If I wanted it to delete my photos, I would have turned that setting on! When they delete, none of my apps can get the photos unless they have Photo integration, so I have to go back, download again and then upload my photo on the other app. It's infuriating. I can't even get an answer on how to stop it from Google support!"
"January 5, 2024",Rated 2 stars out of five stars,"I've used Photos forever. This last update added in something affecting sharing and now I'm getting bombarded with spam/phishing invites. I'm getting multiple notifications a day from complete strangers trying to get people to download something they've shared. And there's no option to turn this off. Edit: let me just report the numerous requests I get a day from throwaway/bot-generated emails, that will fix it, surely"
"January 5, 2024",Rated 1 stars out of five stars,"Edit 3: photos don't sync across phones even if I pay monthly (to access a BLUR FUNCTION which is behind paywall). Edit 2: impossible to move pictures from a phone folder to a SD folder. Guess you gotta pay for that storage if you wanna make sure to keep your pictures! Edit: they force this in your phone, you have to deactivate automatic sync cos it's on by default, and now you gotta pay for extra storage. Worked fine until this update. Now it's super slow and doesn't let me erase pictures."
