"March 22, 2024",Rated 5 stars out of five stars,The app is easy to use and smooth flowing. The colors pop right at you and I know that I want everything they have to offer!!! The prices are fantastic so I can afford a lot.
"March 22, 2024",Rated 1 stars out of five stars,"I love the app, I truly do, and I will continue to use it, it's just the damn in-game parts of the app are hella rigged. I have to constantly send friends links or else, and the damn things always is cut in half? Like damn, I could send it to possibly 10 people and still not be allegitable for the ""free"" stuff, all because I have like 5 cents left. It's just a hassle to even do this within the time limit as well, I'm not free for 24 hours to send links to the only people I know. I hate it."
"March 22, 2024",Rated 1 stars out of five stars,"Update: Still no feedback from Shein nor Buffalo. Seems like I have to wait it out and receive or not receive my package. Myself and my wife ordered at the same time 3 weeks ago, she had constant feedback on the app as well as the courier company Buffalo. She received her order in the week, still waiting for my delivery. Logged a call with Buffalo with no answer. Won't be using shein again."
"March 22, 2024",Rated 1 stars out of five stars,"Uninstalling after I attempted this ""WIN GBP£300"" scam game. Funnily enough, everyone I spoke to who attempted were also only one gem away from winning! It literally wouldn't even let me browse the store, just kept the ""game"" open. Have bought from Shein reliably before but this has turned me off from shopping again."
"March 22, 2024",Rated 1 stars out of five stars,"I went onto the app to turn off push notifications. Instead of being able to just turn them off, the coding took me to some legal jargon pertaining to rights on third party cookies, and suggested I go to the bottom of their webpage to see Cookie Settings to turn them off, which was nearly impossible unless you're quick thanks to the infinity scroll. It led me to more legal jargon saying they don't actually have any rights to the third party push notifications. Oh well. Deleting."
"March 22, 2024",Rated 4 stars out of five stars,"Surprisingly good experience as a shopper in Africa. Apart from peak season, parcels arrive within 2 weeks of order which is really fast. They use good local couriers with solid tracking systems and the customs charges are usually not that bad unless a very big parcel. Every item I've ordered so far has matched the images on the site. Sizing has mostly been quite true to size, take care with ladies items as they often run a bit smaller. Have bought clothes and household items, all pretty good!"
"March 22, 2024",Rated 1 stars out of five stars,"No way to contact customer service. I have several items never delivered and the app does not help you get in contact with anyone to resolve the problem. I was delivered the wrong items and could not get a refund for the items I never received. Now every order is a problem. Items missing, wrong items. I am done with this app I tried your suggestion several times and it does not work!"
"March 22, 2024",Rated 1 stars out of five stars,"I switched to TEMU, your prices is really getting higher.. I have many accounts and all of them is active using shopping in SheIn but just this year neither one of them was used. I've been a customer since 2020 but now I switched to TEMU, will be back when your prices drop as old days."
"March 22, 2024",Rated 1 stars out of five stars,At first ordering from shein was good as far as the returns I don't know who sends the money back because I used Klarna I paid my balances on time or in full I still haven't seen my refund on a few purchases that I've returned I would assume my payment would be lowered but not even that. As far as the money I've contacted shein and Klarna nothing hasn't been done. I just hope affirm doesn't do this as well smh!
"March 22, 2024",Rated 1 stars out of five stars,"I was always loved this app,but now everything is changed There were summer/winter offers and as well were coupons too Now they make offers its litterly already has offers and suddenly when u want to apply coupons u can't cause its included with that offers how so ? Now there's 100 apps better then shein, but shein used to be the best But after tody no I will never buy cheap materials & expensive cost without coupons to apply They including coupons to the already offers Customer service so 👎"
"March 22, 2024",Rated 2 stars out of five stars,"I absolutely love this app and spend an average of $300 a month on it. However I will not be using it again until they stop shipping with OnTrac. I've ordered thousands of things and only had 1 missing item (that Shein refunded) in over a year, thats impressive. This has changed since they contracted OnTrac. I NOW HAVE ABOUT 20 ITEMS MISSING AND THEY SAY THEY NEVER EVEN RECEIVED MY PACKAGE FROM SHEIN!!!!!! Both Shein and OnTrac are saying to contact the other but neither know where my $200 is"
"March 22, 2024",Rated 5 stars out of five stars,You can buy stuff for 20% off or you can buy it for like 90% off it's like really cheap I love it so so that's why I wrote it five star in my opinion it's really good because you get stuff for free for free sometimes and it's just really fun when you get stuff for free cos yesterday my mum wanted to refund at the water park that we went to the the the slides were closed all the time
"March 22, 2024",Rated 1 stars out of five stars,They said if i purchased at least 1 item then i would get 5 (cheap) free gifts and i bought 2 things and they wouldn't give me the gifts. Temu will if it said to purchase something to get the gift. I've got 3 of them now. So i invited people and they accepted it and it still won't let me get anything free. They lie when they say you get a free gift. I tried to cancel my order but it won't go through. I tried to delete my account but i have to apply? Whole thing is stupid
"March 22, 2024",Rated 3 stars out of five stars,I have been using this app for a while now and I love it. But I just started playing puppy keep and when I try to send an invite to my friends to get more food it doesn't even send it they never get my invite please please fix this.
"March 22, 2024",Rated 2 stars out of five stars,"Man Id give this shopping app 5 stars if they included Koror Palau in their international country list. App is convenient to use, products are good quality and you can't beat the price, but I constantly have to ship elsewhere and have it forwarded to me. Can you add Palau (PW) to your list of countries so we can have it shipped directly to us?"
"March 22, 2024",Rated 1 stars out of five stars,"Totally shambolic APP. It takes ages to even register an account. It keeps saying system busy ... updating! But after a while when you try to register again, it will say system won't let you register too many aacount. Wasted my whole evening to find my items only to find out yiu cannot register and place your order. Same thing with their website! Waste of time!"
"March 22, 2024",Rated 1 stars out of five stars,"They changed the return policies. It's now too complicated and annoying to return a product specifically for people living out of China. Most of products are not returnable anymore and if by any mistake you choose them, after two/three weeks of waiting you will receive a useless product that you cannot do anything with it! After three years of being a consistent customer of Shein I decided to stop ordering from Shein only because of very inconvenient return process."
"March 22, 2024",Rated 2 stars out of five stars,"The prices are great. I've never had a problem with ordering anything from them but it seem when you order large items, it takes way longer than the estimated delivery time. I ordered something on the 16th of Feb. It is now the 1st of March and it's still waiting to be shipped. Customer service doesn't help and it just keeps telling me the same thing over and over."
"March 22, 2024",Rated 3 stars out of five stars,"I really like this app, But it does have it's downsides. When I try and place an order or even just going on the app period, it always says my server is down. Also I try to use coupons on my orders but the app won't allow me to use my other coupons. I love shopping on this app and it's quite addictive in the first few days of having it, but the app owners need to work on some things. Overall, I really enjoy shein and I recommend it to other people."
"March 22, 2024",Rated 5 stars out of five stars,"I wasn't a fan of a lot of websites that sold things like discounted clothing sites, and the ones for plus sized were usually some things your own mother wouldn't want to wear. Shein, I love that you have these clothes that allow me to express my appreciation of all the silly things I love, like an adorable dinosaur 🦕 print overall jumpsuit. I love it."
"March 22, 2024",Rated 1 stars out of five stars,"weird pricing. i don't like that it says ""estimated price"" just show me the real price & subtotal. i had an estimated price of $20 and the real price was $30 which isn't a lot but very misleading. also the prices for items change constantly which is annoying."
"March 22, 2024",Rated 1 stars out of five stars,the free gift things like puppy keep is so laggy and just kicks you out of it every minute. the shipping costs to much i was going to get a ring for a dollar but had to pay 5 dollars in shipping and a dollar in taxs. it was way to much just for that. i hope they can fix their app and make it better for everyone.
"March 22, 2024",Rated 1 stars out of five stars,Charged 47£ for a 38£ order. The customer service is a waste of time. I tried to cancel the order but it was still processed and shipped and tried to cancel my account but that was not processed either. Very poor Been asked to edit my review and my options still stand as above thank you sheen for your reply
"March 22, 2024",Rated 4 stars out of five stars,"Love this app, always come across some great finds with awesome or reasonable prices! Have not been disappointed with any of my purchases and would absolutely recommend! 👌 👍 Only thing is, it doesn't seem to always stay updated, even if you update the app yourself, it's still a little different when you use it ok chrome rather than the app.."
"March 22, 2024",Rated 2 stars out of five stars,"Why do u keep making ads that when u try click out of it you go on your website? Its actually so annoying. The shipping takes way too long, and the sizes are unrealistic, there are some cute stuff but STILL."
"March 22, 2024",Rated 1 stars out of five stars,First order was fast delivery.. second order i waited 5 weeks for and they split in 2 parcels . I dont know why as i didn have any electric items or i didn order a lot.. the one parcel came missing one item and the second im still waiting for i contacted shein and they recon its delivered but on their website the parcel is still showing not even on the plane or boat... i quizzed them and no reply never order again
"March 22, 2024",Rated 1 stars out of five stars,My problem is when you order more than Euro180 you are going to pay shipping fee I hate that I have to order in two different ways to get free shipping I just don't like that way . Other app like AliExpress are not like that so annoying 😠😠😠 I can't even give you guys more than one start
"March 22, 2024",Rated 1 stars out of five stars,"I dont like the new update regarding the points. Now, it takes so much time to collect points, like everyday i can only get 3 points. Please bring back the point system before the update. The points were the ones that brought me to this app. I was a day closer to higher points to claim, but it moved to 3 days farther. Not the shein i used to like."
"March 22, 2024",Rated 1 stars out of five stars,"Shein is a scam. The app is very unreliable with orders. I submitted my return November 2023, January 2024 they closed my return application on the app without any refund. The app just notified me that my clothes were now showing as delivered in February 2024 yet I received and returned them November 2023. Shein is very incompetent as their numbers and emails do not even go through, what a waste! My money wasted for nothing!"
"March 22, 2024",Rated 5 stars out of five stars,"I recently began shopping online with Shien and love it! I had never tried shopping for things on line, in fact, I had not been doing anything much on line or using a computer except on rare occasions. Using my Android smartphone, I was able to download the Shien app and started getting my feet wet I was hooked in No time Keep in mind I text very slowly but I'm learning a lot about how it works SHIEN helped me get over the mental block I had for so long about using a computer by giving me practi"
"March 22, 2024",Rated 4 stars out of five stars,"I have had a good experience in the past with SheIn. The deals and coupons were amazing however, now that everything is Market Place, the coupons aren't applicable. Why send me coupons that I can't use? SheIn should have an option to filter only non market place items when shopping..."
"March 22, 2024",Rated 4 stars out of five stars,"I'm not happy about the added game! It makes my screen freeze, otherwise I might give 5 stars....3/3/24....I can't submit my review on some of my purchased items I try to click submit & it won't take it...also I had items in my cart that are now missing on the order ...they were put in a separate cart! I did not do this! Please fix?"
"March 22, 2024",Rated 1 stars out of five stars,"I placed an order, the pants were heavier than they looked in the picture, and were to short. I will never wear them. They cost 13 dollars and some change. First time buyer. When I went to return them , I was told it would cost me 7.99 to ship them back. I did try to discuss it with the bot, but it's not very intelligent. I deleted the app and will never buy from them again."
"March 22, 2024",Rated 5 stars out of five stars,"I luv this app po since all the outfits that I've purchased is pretty i mean not scam or something hshshs and also this app is not laggy for me. I just don't know why it's laggy for some ppl. Like, my phone is not really good af and it has a low specs. Yet, i never encountered crashing or lagging on this app HAHAHAHA lucky me. So uhm yeah 5 stars! ><"
"March 22, 2024",Rated 1 stars out of five stars,"Don't trust to ""people"" feedbacks, shein delete negative reviews! Moreover, they post fake item pictures, they deliver wrong items, or don't deliver them at all. If some item is missing in your parcel, they never reimburse the price! Waste of money"
"March 22, 2024",Rated 2 stars out of five stars,"The app includes a daily check-in where you may earn and collect points to use for shopping. As a regular user of the app, I did not like/appreciate the change. My points have been dropping rather than rising. I shop a lot, and I wish it could return to how it was before."
"March 22, 2024",Rated 2 stars out of five stars,"My sister wanted me to get this so she can get free gifts. The money tree is a little stupid, if this isn't already a feature, if time runs out on the tree, and you have an amount of money from the tree to get most of the items but not all, you should be able to choose which item(s) to keep and not to keep. That was a long review and now my fingers hurt goodbye. Update: Yeah I deleted it."
"March 22, 2024",Rated 1 stars out of five stars,I rate the shein app because so far their promotional games is so far to me a joke! Today I shared the link for the magic draw card flip game So I can flip the card to get my last remaining gems to win $150 shein cash and $150 shein coupons. I sent it to so many of my friends that never had shein app before so helped get my credit for the game n three out of the so many friends of mine I sent link to. They accepted it physically right Infront of me and it didn't reflect on my end! It's rigged!
"March 22, 2024",Rated 1 stars out of five stars,I have been trying to delete my account now for a couple of days. The final link in the deletion process doesn't work and the link that was sent via email sends me straight to register for another account. I want my details and account deleted for numerous reasons! I do not give my permission to hold my information any longer Shein.
"March 22, 2024",Rated 1 stars out of five stars,"I have recently placed an order for the first time. I have items to return, cannot find my account anywhere to access the return label. When I ask this question of your so-called Customer service link, there is no prompt to locate my account that shows the purchase. I will NEVER use this site again. I am stuck with 2 items that I cannot return."
